order_id,customer_id,order_date,order_total,promised_time,actual_time,region
1000001443,15259,2023-11-10 20:59:57,2324.53,2023-11-10 21:29:57,2023-11-10 21:45:43.466356,Indiranagar
1000001444,85692,2024-04-29 17:01:10,1329.29,2024-04-29 17:41:10,2024-04-29 17:38:13.406517,Whitefield
1000001445,36012,2024-10-17 20:08:08,1692.18,2024-10-17 20:23:08,2024-10-17 20:15:55.007711,Marathahalli
1000001446,28541,2024-03-04 15:25:10,1205.41,2024-03-04 15:45:10,2024-03-04 15:32:34.537485,Bellandur
1000001447,50308,2023-06-06 10:15:54,587.97,2023-06-06 10:35:54,2023-06-06 10:28:40.492514,Indiranagar
1000001448,59054,2023-03-21 15:10:22,339.79,2023-03-21 15:40:22,2023-03-21 15:37:16.479586,Jayanagar
1000001449,97613,2024-04-04 21:29:45,682.58,2024-04-04 21:59:45,2024-04-04 21:53:03.783788,Indiranagar
1000001450,27501,2024-04-28 20:20:57,779.67,2024-04-28 20:50:57,2024-04-28 20:38:46.125850,Bellandur
1000001451,55464,2024-07-28 18:47:37,164.55,2024-07-28 19:07:37,2024-07-28 18:57:47.071356,Jayanagar
1000001452,54544,2024-08-10 21:00:39,1538.01,2024-08-10 21:15:39,2024-08-10 21:26:10.391761,HSR Layout
1000001453,34637,2023-04-30 11:19:27,322.84,2023-04-30 11:39:27,2023-04-30 11:28:26.369864,HSR Layout
1000001454,60700,2024-07-20 08:16:26,530.84,2024-07-20 08:56:26,2024-07-20 08:37:14.442313,HSR Layout
1000001455,20831,2024-03-04 18:46:06,1674.08,2024-03-04 19:01:06,2024-03-04 19:11:14.974825,HSR Layout
1000001456,76449,2024-04-12 18:29:00,1266.73,2024-04-12 18:59:00,2024-04-12 19:06:10.827093,Bellandur
1000001457,65703,2023-12-05 19:40:07,1548.73,2023-12-05 20:10:07,2023-12-05 20:03:51.645084,Marathahalli
1000001458,53917,2024-09-13 13:07:50,529.21,2024-09-13 13:47:50,2024-09-13 13:42:25.441167,HSR Layout
1000001459,20486,2023-08-16 08:21:59,1798.16,2023-08-16 08:41:59,2023-08-16 09:11:33.848277,Whitefield
1000001460,69636,2024-06-03 08:29:18,195.63,2024-06-03 08:59:18,2024-06-03 08:35:30.105856,Marathahalli
1000001461,88555,2024-03-28 12:27:21,1719.99,2024-03-28 12:42:21,2024-03-28 12:33:57.513217,Marathahalli
1000001462,56777,2024-05-16 08:28:20,814.44,2024-05-16 09:08:20,2024-05-16 08:58:13.084799,Indiranagar
1000001463,79634,2024-04-24 11:11:05,1383.96,2024-04-24 11:31:05,2024-04-24 11:22:07.124459,Koramangala
1000001464,46004,2024-03-03 15:44:39,685.84,2024-03-03 16:24:39,2024-03-03 15:51:01.907600,Marathahalli
1000001465,52806,2024-03-31 08:09:38,2444.42,2024-03-31 08:24:38,2024-03-31 08:23:27.343903,Bellandur
1000001466,20323,2024-02-24 22:40:47,824.77,2024-02-24 22:55:47,2024-02-24 22:52:30.254197,HSR Layout
1000001467,95576,2023-06-05 21:58:27,2416.38,2023-06-05 22:18:27,2023-06-05 22:17:22.731463,Marathahalli
1000001468,90685,2024-08-23 16:54:50,685.01,2024-08-23 17:09:50,2024-08-23 17:04:05.375936,Marathahalli
1000001469,67271,2023-12-22 19:44:49,545.71,2023-12-22 19:59:49,2023-12-22 19:58:00.263061,Jayanagar
1000001470,98894,2024-01-01 12:00:26,597.13,2024-01-01 12:30:26,2024-01-01 12:12:01.666870,Marathahalli
1000001471,70613,2024-02-04 09:14:14,143.38,2024-02-04 09:34:14,2024-02-04 09:50:44.795149,Whitefield
1000001472,89864,2024-06-29 17:26:40,1528.55,2024-06-29 17:56:40,2024-06-29 17:45:03.026257,Jayanagar
1000001473,54951,2024-02-27 13:22:52,1166.52,2024-02-27 13:52:52,2024-02-27 13:44:36.724525,HSR Layout
1000001474,98209,2024-04-18 12:25:02,1685.68,2024-04-18 12:40:02,2024-04-18 12:35:05.115898,Jayanagar
1000001475,55259,2023-06-09 11:47:33,986.06,2023-06-09 12:12:33,2023-06-09 12:01:25.813322,Whitefield
1000001476,30434,2024-11-03 10:39:22,1455.74,2024-11-03 10:54:22,2024-11-03 10:46:55.299348,HSR Layout
1000001477,74324,2023-11-11 14:58:34,416.07,2023-11-11 15:13:34,2023-11-11 15:05:31.884906,Jayanagar
1000001478,24500,2024-10-20 12:11:55,481.88,2024-10-20 12:41:55,2024-10-20 12:25:21.915453,Marathahalli
1000001479,38541,2024-05-17 22:38:17,866.57,2024-05-17 22:53:17,2024-05-17 22:49:27.895695,Whitefield
1000001480,92984,2024-02-04 16:34:34,1041.22,2024-02-04 17:04:34,2024-02-04 16:50:42.036077,Marathahalli
1000001481,68911,2023-08-23 22:55:11,1060.13,2023-08-23 23:35:11,2023-08-23 23:26:07.387205,Indiranagar
1000001482,96008,2023-09-08 18:58:06,1020.05,2023-09-08 19:28:06,2023-09-08 19:12:56.823078,Bellandur
1000001483,93416,2023-04-14 17:14:08,1563.29,2023-04-14 17:29:08,2023-04-14 17:25:43.359917,Jayanagar
1000001484,12992,2024-02-11 17:15:10,1466.33,2024-02-11 17:30:10,2024-02-11 17:20:22.268538,HSR Layout
1000001485,88819,2024-04-17 16:32:55,563.28,2024-04-17 17:02:55,2024-04-17 16:58:54.496284,Koramangala
1000001486,32965,2024-07-11 22:45:58,579.48,2024-07-11 23:10:58,2024-07-11 23:17:12.135420,Koramangala
1000001487,85707,2024-06-30 15:15:43,1547.8,2024-06-30 15:35:43,2024-06-30 15:27:43.180549,Koramangala
1000001488,24569,2024-02-18 21:58:58,482.24,2024-02-18 22:13:58,2024-02-18 22:20:15.574164,HSR Layout
1000001489,98719,2024-05-05 21:33:30,2169.21,2024-05-05 22:03:30,2024-05-05 21:59:42.034135,Indiranagar
1000001490,80430,2023-07-17 19:49:38,1653.01,2023-07-17 20:04:38,2023-07-17 20:42:44.609198,Jayanagar
1000001491,17836,2024-01-09 20:25:53,2073.56,2024-01-09 20:40:53,2024-01-09 21:14:32.899099,Marathahalli
1000001492,77051,2024-06-08 14:50:07,348.7,2024-06-08 15:15:07,2024-06-08 15:06:07.985658,Marathahalli
1000001493,24651,2023-09-05 13:26:42,915.6,2023-09-05 13:56:42,2023-09-05 13:34:01.861014,Koramangala
1000001494,94152,2023-05-30 15:57:45,1279.78,2023-05-30 16:22:45,2023-05-30 16:15:50.681293,Koramangala
1000001495,53340,2024-06-19 19:16:36,760.72,2024-06-19 19:36:36,2024-06-19 19:53:08.233032,Indiranagar
1000001496,38969,2024-03-29 17:23:45,798.92,2024-03-29 17:43:45,2024-03-29 17:33:00.982746,Bellandur
1000001497,67653,2024-01-11 10:47:51,1768.2,2024-01-11 11:27:51,2024-01-11 11:05:54.822416,Koramangala
1000001498,93461,2023-11-04 08:54:13,1499.75,2023-11-04 09:34:13,2023-11-04 09:53:46.988307,Koramangala
1000001499,76662,2024-08-26 14:30:39,2260.01,2024-08-26 14:50:39,2024-08-26 14:42:39.920043,Whitefield
1000001500,78594,2024-04-02 14:55:59,1264.59,2024-04-02 15:35:59,2024-04-02 15:17:26.356786,Koramangala
1000001501,59790,2023-03-30 18:04:21,639.58,2023-03-30 18:24:21,2023-03-30 18:17:52.258638,Koramangala
1000001502,25675,2023-10-03 13:31:29,1466.58,2023-10-03 13:46:29,2023-10-03 13:44:05.702805,Bellandur
1000001503,78697,2023-11-04 19:12:23,1694.19,2023-11-04 19:27:23,2023-11-04 19:21:57.004911,HSR Layout
1000001504,45582,2024-10-02 16:54:47,1390.55,2024-10-02 17:09:47,2024-10-02 17:04:29.392350,Indiranagar
1000001505,42072,2023-12-03 20:47:11,1755.28,2023-12-03 21:07:11,2023-12-03 21:40:52.712782,Bellandur
1000001506,33256,2023-04-26 17:17:35,765.94,2023-04-26 17:37:35,2023-04-26 17:35:25.672141,Bellandur
1000001507,27373,2024-09-01 12:03:13,646.21,2024-09-01 12:43:13,2024-09-01 12:11:33.471277,Jayanagar
1000001508,16695,2024-02-05 20:40:04,571.42,2024-02-05 21:10:04,2024-02-05 21:22:57.750980,Indiranagar
1000001509,81089,2023-10-22 17:31:19,1466.39,2023-10-22 18:01:19,2023-10-22 17:38:59.594419,Jayanagar
1000001510,68017,2023-10-01 17:51:40,1574.59,2023-10-01 18:06:40,2023-10-01 18:00:19.871190,HSR Layout
1000001511,45486,2024-08-01 18:11:21,1317.5,2024-08-01 18:36:21,2024-08-01 18:22:02.586485,Jayanagar
1000001512,79755,2023-11-25 13:17:43,1447.03,2023-11-25 13:47:43,2023-11-25 13:40:52.521605,Whitefield
1000001513,33878,2024-07-27 08:20:57,2438.45,2024-07-27 08:50:57,2024-07-27 08:27:31.405644,HSR Layout
1000001514,66625,2024-01-21 09:59:55,1163.68,2024-01-21 10:39:55,2024-01-21 10:11:29.934829,Bellandur
1000001515,24249,2023-11-08 11:19:32,832.92,2023-11-08 11:59:32,2023-11-08 11:47:48.882492,Marathahalli
1000001516,89891,2023-10-17 17:43:09,877.04,2023-10-17 18:13:09,2023-10-17 18:08:36.394490,Koramangala
1000001517,89970,2023-08-23 13:33:30,1668.38,2023-08-23 14:03:30,2023-08-23 13:44:57.911788,Marathahalli
1000001518,44452,2024-07-11 22:54:53,828.68,2024-07-11 23:19:53,2024-07-11 23:39:02.440572,Koramangala
1000001519,51333,2024-06-18 12:27:36,1044.5,2024-06-18 12:42:36,2024-06-18 12:36:14.203798,HSR Layout
1000001520,63580,2024-03-12 18:51:08,2439.97,2024-03-12 19:16:08,2024-03-12 19:49:18.413383,Marathahalli
1000001521,37342,2023-12-03 12:53:23,156.83,2023-12-03 13:23:23,2023-12-03 13:11:49.360057,HSR Layout
1000001522,36142,2023-10-22 17:32:28,2155.37,2023-10-22 17:47:28,2023-10-22 18:05:29.159289,Indiranagar
1000001523,72872,2024-07-09 08:49:42,1036.15,2024-07-09 09:19:42,2024-07-09 09:18:23.178045,Bellandur
1000001524,86823,2024-04-03 08:06:03,1635.11,2024-04-03 08:46:03,2024-04-03 09:27:59.654622,Whitefield
1000001525,24553,2024-07-11 10:56:47,277.57,2024-07-11 11:26:47,2024-07-11 11:22:45.488888,Marathahalli
1000001526,87307,2024-01-16 17:12:35,311.21,2024-01-16 17:37:35,2024-01-16 17:32:04.577363,Koramangala
1000001527,44172,2024-10-06 16:52:18,1754.97,2024-10-06 17:07:18,2024-10-06 17:03:35.595710,Koramangala
1000001528,51151,2024-03-19 22:49:28,1893.46,2024-03-19 23:09:28,2024-03-19 23:23:34.437474,Koramangala
1000001529,57474,2024-02-20 11:43:45,721.66,2024-02-20 11:58:45,2024-02-20 11:54:31.809728,Jayanagar
1000001530,66011,2024-04-24 20:31:51,215.27,2024-04-24 20:46:51,2024-04-24 20:41:27.621301,Jayanagar
1000001531,12123,2024-10-15 14:02:32,2195.39,2024-10-15 14:42:32,2024-10-15 14:27:04.623558,Whitefield
1000001532,93148,2023-05-23 19:04:36,321.14,2023-05-23 19:19:36,2023-05-23 19:16:47.239127,Jayanagar
1000001533,21498,2024-10-23 22:29:39,1660.42,2024-10-23 22:44:39,2024-10-23 22:38:31.711234,Koramangala
1000001534,46289,2024-07-04 15:56:56,2486.44,2024-07-04 16:21:56,2024-07-04 16:14:14.537444,Koramangala
1000001535,54539,2024-06-22 16:49:44,1874.7,2024-06-22 17:04:44,2024-06-22 16:57:22.659445,HSR Layout
1000001536,91748,2024-04-18 08:00:14,873.72,2024-04-18 08:25:14,2024-04-18 08:16:20.189189,Koramangala
1000001537,52810,2024-09-11 15:41:42,580.8,2024-09-11 16:21:42,2024-09-11 16:17:04.216812,Marathahalli
1000001538,85609,2023-08-19 11:49:09,594.75,2023-08-19 12:04:09,2023-08-19 11:59:34.037593,Koramangala
1000001539,15171,2023-07-24 16:22:04,885.91,2023-07-24 16:42:04,2023-07-24 16:29:53.429199,Whitefield
1000001540,31402,2024-05-23 12:14:59,2307.71,2024-05-23 12:39:59,2024-05-23 12:36:39.506857,Marathahalli
1000001541,67624,2023-07-20 21:24:01,1165.49,2023-07-20 21:44:01,2023-07-20 22:06:53.349729,Bellandur
1000001542,62321,2023-10-05 11:49:24,1516.52,2023-10-05 12:04:24,2023-10-05 11:58:57.619799,Indiranagar
1000001543,85799,2024-08-25 09:10:48,603.13,2024-08-25 09:50:48,2024-08-25 09:49:38.529423,HSR Layout
1000001544,64411,2023-09-27 11:05:51,1316.58,2023-09-27 11:30:51,2023-09-27 11:28:48.182401,HSR Layout
1000001545,12116,2023-03-23 14:51:26,1060.74,2023-03-23 15:06:26,2023-03-23 15:04:56.695163,Marathahalli
1000001546,18559,2024-06-02 21:41:19,650.46,2024-06-02 21:56:19,2024-06-02 21:53:36.491489,Bellandur
1000001547,71782,2023-04-01 12:46:41,2253.59,2023-04-01 13:06:41,2023-04-01 12:54:09.981044,Indiranagar
1000001548,11215,2023-07-25 16:09:08,1768.17,2023-07-25 16:24:08,2023-07-25 16:21:21.285347,Marathahalli
1000001549,96632,2024-01-10 13:39:26,2075.8,2024-01-10 13:59:26,2024-01-10 13:51:41.623732,HSR Layout
1000001550,29841,2023-09-17 13:56:59,362.54,2023-09-17 14:11:59,2023-09-17 14:04:44.275001,Koramangala
1000001551,91960,2024-04-01 22:53:16,1592.59,2024-04-01 23:08:16,2024-04-01 23:06:15.963043,Indiranagar
1000001552,14485,2023-08-10 22:26:02,1394.74,2023-08-10 23:06:02,2023-08-10 22:36:48.270071,Marathahalli
1000001553,23122,2023-03-31 13:57:14,321.1,2023-03-31 14:12:14,2023-03-31 14:06:24.793993,Indiranagar
1000001554,64404,2024-09-15 15:08:54,1547.85,2024-09-15 15:23:54,2024-09-15 15:18:07.522970,Bellandur
1000001555,43667,2023-07-25 13:42:34,977.4,2023-07-25 13:57:34,2023-07-25 13:54:18.308215,Jayanagar
1000001556,84873,2023-10-02 10:14:32,411.54,2023-10-02 10:34:32,2023-10-02 10:29:56.275600,Koramangala
1000001557,62931,2023-12-30 22:39:06,699.47,2023-12-30 22:59:06,2023-12-30 22:48:18.930843,Whitefield
1000001558,70574,2024-08-29 16:36:56,740.14,2024-08-29 17:01:56,2024-08-29 16:54:29.770084,Koramangala
1000001559,85938,2023-04-20 19:57:51,1024.07,2023-04-20 20:17:51,2023-04-20 20:03:03.030254,Indiranagar
1000001560,93182,2023-04-19 21:50:15,488.52,2023-04-19 22:05:15,2023-04-19 21:59:36.276225,Whitefield
1000001561,55075,2023-09-24 18:55:52,2429.87,2023-09-24 19:25:52,2023-09-24 19:11:44.598776,HSR Layout
1000001562,44446,2024-09-24 15:07:47,770.33,2024-09-24 15:47:47,2024-09-24 15:24:14.999366,Marathahalli
1000001563,34421,2023-12-02 13:51:55,1269.65,2023-12-02 14:21:55,2023-12-02 14:12:56.938266,Jayanagar
1000001564,54875,2024-08-28 12:04:50,977.01,2024-08-28 12:19:50,2024-08-28 12:10:58.163211,Bellandur
1000001565,39769,2024-06-26 21:07:07,1421.12,2024-06-26 21:27:07,2024-06-26 21:16:24.905541,Whitefield
1000001566,67168,2024-10-02 09:55:32,538.27,2024-10-02 10:35:32,2024-10-02 10:29:05.626145,Marathahalli
1000001567,39079,2023-04-02 11:46:47,949.45,2023-04-02 12:06:47,2023-04-02 11:59:12.671694,Jayanagar
1000001568,16159,2024-09-11 13:34:14,1764.87,2024-09-11 13:54:14,2024-09-11 13:40:38.115982,Jayanagar
1000001569,31710,2023-11-02 21:59:48,1818.61,2023-11-02 22:39:48,2023-11-02 22:52:53.270696,Jayanagar
1000001570,16411,2024-04-29 12:24:57,1352.2,2024-04-29 12:54:57,2024-04-29 12:33:13.012624,HSR Layout
1000001571,49320,2023-03-16 09:16:45,1433.82,2023-03-16 09:36:45,2023-03-16 09:30:20.018504,Whitefield
1000001572,18757,2023-05-15 20:26:08,445.1,2023-05-15 20:46:08,2023-05-15 20:42:25.870152,Marathahalli
1000001573,41780,2024-04-19 20:10:41,1105.62,2024-04-19 20:30:41,2024-04-19 20:49:41.977598,Jayanagar
1000001574,39662,2023-12-23 10:57:25,396.33,2023-12-23 11:37:25,2023-12-23 11:07:34.766252,Bellandur
1000001575,68114,2023-08-08 18:17:48,885.93,2023-08-08 18:32:48,2023-08-08 18:27:31.090116,Bellandur
1000001576,92384,2024-07-10 11:42:28,817.17,2024-07-10 12:22:28,2024-07-10 12:02:54.909558,Indiranagar
1000001577,19227,2024-02-28 22:17:02,1015.6,2024-02-28 22:32:02,2024-02-28 22:25:51.991710,Whitefield
1000001578,32079,2024-07-26 20:18:14,1354.81,2024-07-26 20:58:14,2024-07-26 20:52:38.773539,Indiranagar
1000001579,41626,2024-08-03 21:44:27,1112.02,2024-08-03 21:59:27,2024-08-03 21:51:58.309925,Bellandur
1000001580,46158,2023-11-28 18:32:21,1107.15,2023-11-28 18:57:21,2023-11-28 18:38:55.726431,Marathahalli
1000001581,23255,2024-07-25 11:37:31,631.33,2024-07-25 12:02:31,2024-07-25 11:57:21.250997,HSR Layout
1000001582,73945,2024-10-10 17:53:36,1001.97,2024-10-10 18:23:36,2024-10-10 18:01:11.228658,Jayanagar
1000001583,94237,2023-06-24 17:06:07,2420.15,2023-06-24 17:31:07,2023-06-24 17:24:35.608034,Koramangala
1000001584,89142,2024-05-20 21:25:45,1886.34,2024-05-20 21:55:45,2024-05-20 21:44:30.616688,Whitefield
1000001585,78519,2023-04-23 14:52:51,1607.48,2023-04-23 15:22:51,2023-04-23 14:58:27.922423,Marathahalli
1000001586,84308,2023-09-17 08:40:21,337.13,2023-09-17 08:55:21,2023-09-17 08:52:59.692245,HSR Layout
1000001587,43228,2024-03-17 21:43:22,945.71,2024-03-17 22:08:22,2024-03-17 22:15:16.717871,Koramangala
1000001588,70057,2023-12-10 20:50:10,602.51,2023-12-10 21:30:10,2023-12-10 21:20:21.037732,Marathahalli
1000001589,55683,2023-09-08 21:31:54,313.29,2023-09-08 22:11:54,2023-09-08 22:04:16.517584,Whitefield
1000001590,39828,2024-02-03 21:19:06,2294.01,2024-02-03 21:49:06,2024-02-03 21:36:01.957478,Indiranagar
1000001591,34404,2024-04-10 11:16:54,1797.75,2024-04-10 11:41:54,2024-04-10 11:38:55.189463,Whitefield
1000001592,30868,2023-09-04 13:01:07,555.5,2023-09-04 13:41:07,2023-09-04 13:25:10.389993,Whitefield
1000001593,83389,2024-09-17 10:25:39,1769.53,2024-09-17 10:40:39,2024-09-17 10:36:01.903466,Koramangala
1000001594,96925,2024-05-03 21:16:09,1818.13,2024-05-03 21:41:09,2024-05-03 22:23:00.019982,Jayanagar
1000001595,23582,2024-01-10 17:36:05,877.21,2024-01-10 18:06:05,2024-01-10 17:46:59.101174,Koramangala
1000001596,30317,2023-12-21 08:31:14,2099.8,2023-12-21 08:51:14,2023-12-21 08:42:23.898957,Koramangala
1000001597,38307,2023-08-11 08:18:15,2415.02,2023-08-11 08:58:15,2023-08-11 08:38:10.457783,Marathahalli
1000001598,82918,2024-09-30 17:12:26,546.54,2024-09-30 17:52:26,2024-09-30 17:36:59.932003,Jayanagar
1000001599,60738,2023-12-08 19:50:23,2028.22,2023-12-08 20:20:23,2023-12-08 21:01:23.126864,Whitefield
1000001600,40763,2024-02-06 16:22:04,2399.42,2024-02-06 16:47:04,2024-02-06 16:45:48.331604,Koramangala
1000001601,42361,2024-09-17 17:08:06,2454.43,2024-09-17 17:48:06,2024-09-17 17:31:18.134224,Marathahalli
1000001602,23737,2023-11-04 19:22:45,1785.15,2023-11-04 19:42:45,2023-11-04 20:10:43.221968,Jayanagar
1000001603,16973,2024-06-29 17:28:31,1518.55,2024-06-29 17:48:31,2024-06-29 18:11:27.323853,Indiranagar
1000001604,95233,2023-05-13 22:22:30,2182.19,2023-05-13 22:37:30,2023-05-13 22:45:06.990623,Koramangala
1000001605,46187,2024-10-19 12:57:46,166.18,2024-10-19 13:27:46,2024-10-19 13:21:06.685882,Jayanagar
1000001606,27479,2024-04-24 11:42:28,843.58,2024-04-24 12:07:28,2024-04-24 11:58:17.637396,Bellandur
1000001607,76578,2024-05-05 10:49:34,2452.43,2024-05-05 11:14:34,2024-05-05 11:13:00.812915,Jayanagar
1000001608,16943,2024-03-16 17:07:49,2445.65,2024-03-16 17:22:49,2024-03-16 17:19:23.405385,Jayanagar
1000001609,35509,2023-11-25 17:49:48,2475.02,2023-11-25 18:09:48,2023-11-25 18:07:48.213991,Marathahalli
1000001610,25663,2024-02-18 09:06:25,1477.61,2024-02-18 09:36:25,2024-02-18 09:20:34.058621,Bellandur
1000001611,72181,2023-08-04 21:21:11,330.07,2023-08-04 21:41:11,2023-08-04 21:38:29.414207,Whitefield
1000001612,75494,2023-06-16 10:16:25,581.46,2023-06-16 10:31:25,2023-06-16 11:06:29.356928,Whitefield
1000001613,78664,2023-12-04 08:56:38,246.16,2023-12-04 09:11:38,2023-12-04 09:02:29.564774,Jayanagar
1000001614,10226,2024-09-07 08:00:20,1023.41,2024-09-07 08:40:20,2024-09-07 08:34:33.091593,Indiranagar
1000001615,32595,2023-09-25 18:39:31,536.29,2023-09-25 19:04:31,2023-09-25 18:57:29.826436,Koramangala
1000001616,30273,2024-04-02 17:11:57,1157.67,2024-04-02 17:31:57,2024-04-02 17:28:21.063638,Marathahalli
1000001617,68340,2023-04-16 17:02:59,1390.22,2023-04-16 17:17:59,2023-04-16 17:10:47.299288,Marathahalli
1000001618,48198,2023-07-04 13:43:11,1516.26,2023-07-04 13:58:11,2023-07-04 13:53:36.891820,Koramangala
1000001619,90372,2024-02-24 15:59:42,1415.15,2024-02-24 16:29:42,2024-02-24 16:20:44.935315,HSR Layout
1000001620,18580,2024-02-25 11:23:09,674.68,2024-02-25 11:53:09,2024-02-25 11:37:51.169959,Marathahalli
1000001621,56965,2023-05-15 22:58:30,2046.18,2023-05-15 23:38:30,2023-05-15 23:21:10.481357,Bellandur
1000001622,96967,2024-02-07 22:33:36,1480.21,2024-02-07 23:13:36,2024-02-07 22:57:10.617486,Jayanagar
1000001623,36336,2023-12-30 13:08:28,1932.45,2023-12-30 13:38:28,2023-12-30 13:22:30.976405,Whitefield
1000001624,74286,2023-04-09 15:06:20,1447.01,2023-04-09 15:36:20,2023-04-09 15:35:08.893796,Jayanagar
1000001625,47643,2023-05-11 16:53:02,551.39,2023-05-11 17:18:02,2023-05-11 17:12:14.550580,Indiranagar
1000001626,84878,2024-09-21 10:41:20,1874.22,2024-09-21 10:56:20,2024-09-21 10:49:03.590798,Jayanagar
1000001627,34672,2024-03-10 16:03:52,2080.95,2024-03-10 16:33:52,2024-03-10 16:21:26.537592,Marathahalli
1000001628,33368,2024-08-17 13:43:44,207.33,2024-08-17 13:58:44,2024-08-17 13:50:24.280912,Koramangala
1000001629,39041,2024-02-06 09:45:13,1288.66,2024-02-06 10:25:13,2024-02-06 10:21:34.056131,Jayanagar
1000001630,37004,2023-07-13 22:18:00,2270.55,2023-07-13 22:43:00,2023-07-13 22:41:45.277464,Bellandur
1000001631,39933,2024-03-30 22:53:25,207.42,2024-03-30 23:33:25,2024-03-31 00:05:09.478733,Koramangala
1000001632,65422,2024-10-20 19:55:57,1602.86,2024-10-20 20:20:57,2024-10-20 20:01:08.659236,Koramangala
1000001633,64216,2024-04-05 12:53:57,554.79,2024-04-05 13:23:57,2024-04-05 12:59:12.018779,Marathahalli
1000001634,61834,2023-04-27 19:49:28,409.33,2023-04-27 20:09:28,2023-04-27 20:19:02.512901,Bellandur
1000001635,30830,2024-07-28 09:11:34,885.71,2024-07-28 09:36:34,2024-07-28 09:30:09.126648,Bellandur
1000001636,62193,2024-01-01 16:18:18,2153.22,2024-01-01 16:33:18,2024-01-01 16:26:51.249372,Whitefield
1000001637,36493,2023-06-12 16:54:31,581.89,2023-06-12 17:09:31,2023-06-12 17:00:30.045703,Jayanagar
1000001638,39968,2023-04-23 21:24:11,300.66,2023-04-23 21:39:11,2023-04-23 22:08:47.769984,Bellandur
1000001639,67423,2023-08-09 15:38:49,198.52,2023-08-09 15:58:49,2023-08-09 15:53:57.924532,Jayanagar
1000001640,15735,2024-10-18 08:09:21,2162.77,2024-10-18 08:29:21,2024-10-18 08:42:22.558315,Whitefield
1000001641,94428,2023-05-12 14:24:09,2372.37,2023-05-12 14:39:09,2023-05-12 14:34:47.695359,Jayanagar
1000001642,54025,2024-06-07 08:55:28,266.52,2024-06-07 09:35:28,2024-06-07 09:19:23.980389,Koramangala
1000001643,28790,2024-09-26 13:03:07,1743.43,2024-09-26 13:43:07,2024-09-26 13:29:08.915899,HSR Layout
1000001644,32271,2024-02-08 13:02:09,2263.65,2024-02-08 13:22:09,2024-02-08 13:27:17.210288,Bellandur
1000001645,17656,2024-04-15 20:36:07,2156.81,2024-04-15 20:51:07,2024-04-15 20:41:46.918967,Marathahalli
1000001646,95047,2024-07-15 22:36:41,1026.53,2024-07-15 23:16:41,2024-07-15 23:12:37.891804,Bellandur
1000001647,41151,2024-07-30 17:16:22,2452.31,2024-07-30 17:46:22,2024-07-30 17:42:55.950524,Bellandur
1000001648,69535,2024-09-15 22:23:14,446.58,2024-09-15 22:43:14,2024-09-15 22:33:40.299493,Bellandur
1000001649,43713,2023-08-27 13:47:01,1136.17,2023-08-27 14:07:01,2023-08-27 13:57:45.712018,Whitefield
1000001650,80975,2023-11-03 14:08:53,1603.6,2023-11-03 14:38:53,2023-11-03 14:23:54.524902,Koramangala
1000001651,69285,2024-06-12 14:29:23,910.72,2024-06-12 14:59:23,2024-06-12 14:47:06.108948,Bellandur
1000001652,42244,2023-10-24 19:12:36,567.04,2023-10-24 19:52:36,2023-10-24 20:16:08.102232,Marathahalli
1000001653,63504,2024-04-02 18:19:13,1042.79,2024-04-02 18:34:13,2024-04-02 18:57:18.567545,HSR Layout
1000001654,91735,2024-05-11 08:12:13,910.44,2024-05-11 08:42:13,2024-05-11 08:27:34.768699,Koramangala
1000001655,68062,2023-04-09 19:13:24,1461.74,2023-04-09 19:38:24,2023-04-09 19:31:19.918390,Koramangala
1000001656,30428,2024-04-30 17:50:51,574.74,2024-04-30 18:15:51,2024-04-30 18:12:20.554313,HSR Layout
1000001657,27112,2024-07-26 13:39:59,1932.14,2024-07-26 13:54:59,2024-07-26 13:52:03.959618,Jayanagar
1000001658,21239,2023-04-06 08:58:55,2186.71,2023-04-06 09:13:55,2023-04-06 09:54:59.329017,Whitefield
1000001659,36608,2023-08-17 11:19:53,258.46,2023-08-17 11:44:53,2023-08-17 11:40:37.210141,Jayanagar
1000001660,72270,2024-02-25 19:11:18,827.78,2024-02-25 19:51:18,2024-02-25 20:31:31.347193,Marathahalli
1000001661,31398,2024-05-14 09:34:58,1583.89,2024-05-14 10:14:58,2024-05-14 09:55:55.918060,Koramangala
1000001662,46861,2023-11-26 09:42:09,2282.04,2023-11-26 09:57:09,2023-11-26 09:50:34.712537,Indiranagar
1000001663,59724,2024-07-16 10:49:01,1506.82,2024-07-16 11:14:01,2024-07-16 11:05:07.775973,Marathahalli
1000001664,33833,2024-06-16 22:01:31,2371.85,2024-06-16 22:26:31,2024-06-16 22:25:17.109441,Jayanagar
1000001665,58492,2023-05-25 10:08:39,820.25,2023-05-25 10:28:39,2023-05-25 10:26:44.424259,HSR Layout
1000001666,97674,2023-10-03 18:20:18,1807.38,2023-10-03 18:35:18,2023-10-03 19:19:38.570201,Marathahalli
1000001667,74847,2023-04-01 17:57:37,1102.57,2023-04-01 18:22:37,2023-04-01 18:06:15.906388,Koramangala
1000001668,46732,2024-08-29 22:58:01,1275.06,2024-08-29 23:13:01,2024-08-29 23:09:19.278038,Koramangala
1000001669,44486,2024-06-17 14:21:02,754.81,2024-06-17 14:51:02,2024-06-17 14:34:01.403164,Marathahalli
1000001670,14112,2023-07-27 21:59:39,125.63,2023-07-27 22:14:39,2023-07-27 22:27:38.141752,Jayanagar
